,text,created_at,id_str,user_id,user_location,user_followers_count,user_friends_count,user_favourites_count,retweet_count,favorite_count,label
901,Zika vaccine is to be tested on HUMANS for the first time - https://t.co/ltfhZj0E7a https://t.co/R2JWss8NXd,Wed Jun 29 09:56:17 +0000 2016,748092719097085952,721942023146749952,United States,55,22,0,0,0,cure
902,Zika vaccine is to be tested on HUMANS for the first time - https://t.co/AfGMGEIr45 https://t.co/CpZMeFMORo,Wed Jun 29 09:56:22 +0000 2016,748092738806087681,706850882722385920,United States,55,12,0,0,0,cure
903,"Progress on a Zika vaccine - it works well in mice

https://t.co/E9nLWV3IJM",Wed Jun 29 09:56:24 +0000 2016,748092749371555840,24204978,"Scranton, PA",278,66,29,0,0,cure
904,RT @RCObsGyn: IN THE NEWS: Human trials of a Zika vaccine are expected by the end of the year after proving protective in mice https://t.co…,Wed Jun 29 09:57:27 +0000 2016,748093013147197440,409830641,,924,225,1604,0,0,cure
905,"""Further Zika studies increase the chances of a vaccine"" https://t.co/AlU1vMNuP4 #entertaining #feedly #ZikaVirus",Wed Jun 29 09:58:04 +0000 2016,748093168407707648,1607069072,New York or NJTransit,44,276,96,0,0,cure
906,Zika Virus Monkey Study Results Could Help Make a Vaccine for Humans https://t.co/itULBXvNDx,Wed Jun 29 10:00:30 +0000 2016,748093777785425920,21383088,United States,9614,5316,300,0,0,cure
907,Companies race to test Zika vaccine https://t.co/n6CIBX1BTv,Wed Jun 29 10:00:42 +0000 2016,748093831049019392,422473592,Saudi Arabia,48,34,7,0,0,cure
908,RT @seanaller: Interplay between flaviviruses Dengue and Zika causing vaccine troubles? https://t.co/TsIciwZ21i #Zika #Dengue #NTD via @deb…,Wed Jun 29 10:00:43 +0000 2016,748093834496737280,21397054,"Brussels, Belgium",1647,163,54,0,0,cure
909,RT @physorg_com: New research shows vaccine protection against #Zika #virus https://t.co/C9Z0ARhr0b @bidmchealth,Wed Jun 29 10:01:52 +0000 2016,748094123526193152,154042460,Cape Town,221,195,552,0,0,cure
910,RT @newscientist: Just one dose of a newly developed Zika vaccine gives mice complete immunity to the disease https://t.co/pbW5EJOj94,Wed Jun 29 10:02:03 +0000 2016,748094168103264256,2786877352,,77,139,9,0,0,cure
911,Zika vaccine is to be tested on HUMANS for the first time https://t.co/tqxX9gExEb,Wed Jun 29 10:02:28 +0000 2016,748094273959006208,4283097147,,501,2830,0,0,0,cure
912,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/wUEe8Niu0S https://t.co/H7gjOvVXAd,Wed Jun 29 10:03:35 +0000 2016,748094555455524865,745169345857257476,,57,76,0,0,0,cure
913,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/39kcOuHtpS https://t.co/NEJ04Z5kjT,Wed Jun 29 10:03:35 +0000 2016,748094556235694080,745177377991319552,,13,27,0,0,0,cure
914,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/thml4770lu https://t.co/f2TmB4ORdk,Wed Jun 29 10:03:36 +0000 2016,748094557456211970,745216951115522049,,6,27,0,0,0,cure
915,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/K574bimlHj https://t.co/NtJ9oVhevT,Wed Jun 29 10:03:35 +0000 2016,748094557082914817,744971740107915265,,9,27,0,0,0,cure
916,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/hvgPzOVyk0 https://t.co/mcv2fFejgd,Wed Jun 29 10:03:35 +0000 2016,748094556470542336,744822563855994880,,3,20,0,0,0,cure
917,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/Gm5hCTStLL https://t.co/QmW5wSVk5s,Wed Jun 29 10:03:36 +0000 2016,748094558290882560,745171132303572997,,9,27,0,0,0,cure
918,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/x99bwdUhMw https://t.co/LeRq86IlZ8,Wed Jun 29 10:03:36 +0000 2016,748094558186012674,745175781303717888,,8,29,0,0,0,cure
919,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/dZsiscxoC6 https://t.co/XtA4eVjKq3,Wed Jun 29 10:03:36 +0000 2016,748094560543219714,744837291013705728,,3,40,0,0,0,cure
920,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/rHyNIfRYjI https://t.co/HeNHrkzyue,Wed Jun 29 10:03:36 +0000 2016,748094559184314369,744835987021438977,,6,40,0,0,0,cure
921,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/tw6HFTS3Sp https://t.co/mxOH65XcuS,Wed Jun 29 10:03:36 +0000 2016,748094560627154944,744834909496315905,,6,36,0,0,0,cure
922,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/hnbEo7TnUI https://t.co/klwgifQYfU,Wed Jun 29 10:03:37 +0000 2016,748094561411444737,744983632759132160,,6,27,0,0,0,cure
923,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/N1tdIleODr https://t.co/PFszTEZIKi,Wed Jun 29 10:03:36 +0000 2016,748094561222680576,744848656692613120,,3,27,0,0,0,cure
924,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/9kN4a1KtlK https://t.co/fURrIgEoBS,Wed Jun 29 10:03:37 +0000 2016,748094561361092608,744849921690472448,,4,27,0,0,0,cure
925,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/Lp0Q7t61oh https://t.co/jZuzk3fNnd,Wed Jun 29 10:03:37 +0000 2016,748094562560684032,744833315199455232,,11,36,0,0,0,cure
926,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/IKhnRAXN9i https://t.co/GR2RJ6Iniz,Wed Jun 29 10:03:37 +0000 2016,748094562602713088,744982044787281920,,15,26,0,0,0,cure
927,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/9ceresuftH https://t.co/PsuZ61LCQk,Wed Jun 29 10:03:37 +0000 2016,748094562892058624,744975550834417664,,9,27,0,0,0,cure
928,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/A0V2888xxJ https://t.co/24zXCJUGxm,Wed Jun 29 10:03:37 +0000 2016,748094563416301569,745174218094968834,,9,18,0,0,0,cure
929,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/JFJSDPGXeL https://t.co/f7y6NeUWvx,Wed Jun 29 10:03:37 +0000 2016,748094564418863104,745172788193824768,,13,37,0,0,0,cure
930,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/6uCDFaoHjA https://t.co/nDcOSEZOF7,Wed Jun 29 10:03:38 +0000 2016,748094565534425089,744830387935940608,,4,40,0,0,0,cure
931,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/vufO7B4pGX https://t.co/tztGInhMN9,Wed Jun 29 10:03:38 +0000 2016,748094569649037312,744828810554646528,,14,40,0,0,0,cure
932,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/B9dTqU6736 https://t.co/QKw7pqpxvs,Wed Jun 29 10:03:39 +0000 2016,748094570106216456,745169345857257476,,57,76,0,0,0,cure
933,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/w5NyRVVcrX https://t.co/zj3d1IANEA,Wed Jun 29 10:03:40 +0000 2016,748094575026200576,745216951115522049,,6,27,0,0,0,cure
934,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/8b7Vik4lA5 https://t.co/gBpL5UIMxZ,Wed Jun 29 10:03:40 +0000 2016,748094576909484032,744835987021438977,,6,40,0,0,0,cure
935,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/dYAq3CYNDT https://t.co/2ohBvAOcEQ,Wed Jun 29 10:03:40 +0000 2016,748094576364158976,744971740107915265,,9,27,0,0,0,cure
936,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/VkQRef9PQS https://t.co/XeplfHZJ8t,Wed Jun 29 10:03:41 +0000 2016,748094578301886464,744834909496315905,,6,36,0,0,0,cure
937,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/CuxjsxS1QJ https://t.co/mysOb3C2Pj,Wed Jun 29 10:03:41 +0000 2016,748094578679373825,745177377991319552,,13,27,0,0,0,cure
938,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/kTjUEz6JnE https://t.co/P1e1pP7bvH,Wed Jun 29 10:03:41 +0000 2016,748094578322857984,745175781303717888,,8,29,0,0,0,cure
939,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/yrxEbvN60A https://t.co/SHcqJBoUAV,Wed Jun 29 10:03:41 +0000 2016,748094580440989698,744983632759132160,,6,27,0,0,0,cure
940,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/RZrULcDIwZ https://t.co/uGMKq7Em5r,Wed Jun 29 10:03:41 +0000 2016,748094580885594112,744822563855994880,,3,20,0,0,0,cure
941,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/k0fmRcWm2E https://t.co/39dX5acVs0,Wed Jun 29 10:03:41 +0000 2016,748094581028184065,745172788193824768,,13,37,0,0,0,cure
942,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/EALNsflwmX https://t.co/BQMwkfUYsA,Wed Jun 29 10:03:41 +0000 2016,748094580864614400,744848656692613120,,3,27,0,0,0,cure
943,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/SkB3eEY6pp https://t.co/ol73qf9Vuq,Wed Jun 29 10:03:41 +0000 2016,748094581653180420,744828810554646528,,14,40,0,0,0,cure
944,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/hVTz7ZRMGC https://t.co/hTVhV0W1WI,Wed Jun 29 10:03:42 +0000 2016,748094582844383232,744830387935940608,,4,40,0,0,0,cure
945,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/mLqzXJen7T https://t.co/wRvtpTSL1r,Wed Jun 29 10:03:42 +0000 2016,748094582793998338,745174218094968834,,9,18,0,0,0,cure
946,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/q3KiIO2Ey4 https://t.co/oPfg6VywEH,Wed Jun 29 10:03:42 +0000 2016,748094584253620224,745171132303572997,,9,27,0,0,0,cure
947,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/cKPGSWIynV https://t.co/xjaJrAUISW,Wed Jun 29 10:03:42 +0000 2016,748094585113444353,744849921690472448,,4,27,0,0,0,cure
948,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/bdBicpO6d4 https://t.co/nF1L32W3ob,Wed Jun 29 10:03:42 +0000 2016,748094584547270656,744833315199455232,,11,36,0,0,0,cure
949,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/qtSe3NcR2r https://t.co/lbljS60gio,Wed Jun 29 10:03:43 +0000 2016,748094588414369792,744837291013705728,,3,40,0,0,0,cure
950,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/VnQCq0g0EG https://t.co/vDO8qwbIOk,Wed Jun 29 10:03:44 +0000 2016,748094591568510976,744982044787281920,,15,26,0,0,0,cure
951,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/aChZO0Ihgi https://t.co/VBBVvxe7W6,Wed Jun 29 10:03:45 +0000 2016,748094597633433600,744975550834417664,,9,27,0,0,0,cure
952,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/Jeeh6V4IQ9 https://t.co/Z4nNO5eu7F,Wed Jun 29 10:04:13 +0000 2016,748094715002658816,744975550834417664,,9,27,0,0,0,cure
953,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/v6cFXvyzPp https://t.co/uIcjimUKF7,Wed Jun 29 10:04:15 +0000 2016,748094721008951299,745174218094968834,,9,18,0,0,0,cure
954,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/O8EcPfpX60 https://t.co/BrFR9wzuz4,Wed Jun 29 10:04:15 +0000 2016,748094720740515840,744849921690472448,,4,27,0,0,0,cure
955,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/mDqzW2nPZv https://t.co/jXXixEaxy8,Wed Jun 29 10:04:16 +0000 2016,748094726469935104,744982044787281920,,15,26,0,0,0,cure
956,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/sF3iiwY2pR https://t.co/a8DtW3f1Rg,Wed Jun 29 10:04:17 +0000 2016,748094731444379648,744822563855994880,,3,20,0,0,0,cure
957,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/LKyxHwjh5I https://t.co/kAG0TKFVIf,Wed Jun 29 10:04:17 +0000 2016,748094732987826176,744848656692613120,,3,27,0,0,0,cure
958,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/5eBDn82lfD https://t.co/LxPUmHWelU,Wed Jun 29 10:04:17 +0000 2016,748094732450967556,744830387935940608,,4,40,0,0,0,cure
959,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/iu4LbCrbbl https://t.co/FPaVvhkl24,Wed Jun 29 10:04:18 +0000 2016,748094733549895680,744983632759132160,,6,27,0,0,0,cure
960,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/hxGcQtNJbP https://t.co/dcdRG03LLc,Wed Jun 29 10:04:18 +0000 2016,748094733457596417,744828810554646528,,14,40,0,0,0,cure
961,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/uRYAqm8bJp https://t.co/RqUSWAwQz6,Wed Jun 29 10:04:18 +0000 2016,748094734552334337,745175781303717888,,8,29,0,0,0,cure
962,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/dcSUDWWAAT https://t.co/PtW8X52Xo0,Wed Jun 29 10:04:19 +0000 2016,748094739216404480,745216951115522049,,6,27,0,0,0,cure
963,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/PD9NSdqjQG https://t.co/4K4HWUTn7z,Wed Jun 29 10:04:20 +0000 2016,748094741925924864,744975550834417664,,9,27,0,0,0,cure
964,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/mH4qbpv48V https://t.co/7m7e3nChSE,Wed Jun 29 10:04:20 +0000 2016,748094742806695938,744835987021438977,,6,40,0,0,0,cure
965,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/1eNTsnUMNS https://t.co/s8m5LDql6K,Wed Jun 29 10:04:20 +0000 2016,748094744266309633,745171132303572997,,9,27,0,0,0,cure
966,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/nGFnKyUInb https://t.co/zxvsm8MGSY,Wed Jun 29 10:04:21 +0000 2016,748094745897885696,744982044787281920,,15,26,0,0,0,cure
967,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/o87MhOk3US https://t.co/yMvXNxwSTs,Wed Jun 29 10:04:20 +0000 2016,748094745398784000,745169345857257476,,57,76,0,0,0,cure
968,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/cJBq3rcGCq https://t.co/tJ8XAAPr19,Wed Jun 29 10:04:21 +0000 2016,748094747785363457,745174218094968834,,9,18,0,0,0,cure
969,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/OWQPN2oKx9 https://t.co/w24FTFjRn4,Wed Jun 29 10:04:21 +0000 2016,748094748037021696,744849921690472448,,4,27,0,0,0,cure
970,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/N2DiFofJEe https://t.co/rZK8ae46c7,Wed Jun 29 10:04:22 +0000 2016,748094751585382401,744848656692613120,,3,27,0,0,0,cure
971,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/WQ3KJYZeuu https://t.co/OH0X6FX3lK,Wed Jun 29 10:04:22 +0000 2016,748094752499732480,745175781303717888,,8,29,0,0,0,cure
972,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/1n83HCmd9W https://t.co/LZjTIpZcEl,Wed Jun 29 10:04:22 +0000 2016,748094752797560832,744971740107915265,,9,27,0,0,0,cure
973,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/CB46RZ2uxn https://t.co/jkP9Bd8w8C,Wed Jun 29 10:04:22 +0000 2016,748094752709451777,744833315199455232,,11,36,0,0,0,cure
974,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/1dsUv5UKW2 https://t.co/NDXBBgbaBx,Wed Jun 29 10:04:23 +0000 2016,748094754655657984,744983632759132160,,6,27,0,0,0,cure
975,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/4RDlg0lenY https://t.co/fWKHEWIROc,Wed Jun 29 10:04:23 +0000 2016,748094754450137088,744830387935940608,,4,40,0,0,0,cure
976,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/MYKTBDwLoa https://t.co/VYPCA4qIbU,Wed Jun 29 10:04:23 +0000 2016,748094756052312069,745172788193824768,,13,37,0,0,0,cure
977,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/75Wwsp4k7A https://t.co/437eK38XAc,Wed Jun 29 10:04:23 +0000 2016,748094755830018048,745216951115522049,,6,27,0,0,0,cure
978,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/DoHGC6AuBJ https://t.co/fJYya9bBlD,Wed Jun 29 10:04:23 +0000 2016,748094756178132992,744822563855994880,,3,20,0,0,0,cure
979,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/UWA1iKMer4 https://t.co/oK07Oi07mD,Wed Jun 29 10:04:23 +0000 2016,748094757717499904,744835987021438977,,6,40,0,0,0,cure
980,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/tsKFYlPU3r https://t.co/nFRXP5THQ5,Wed Jun 29 10:04:23 +0000 2016,748094758413697025,744828810554646528,,14,40,0,0,0,cure
981,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/b25e1yqN5x https://t.co/H9piCD43Yw,Wed Jun 29 10:04:24 +0000 2016,748094759520985088,745177377991319552,,13,27,0,0,0,cure
982,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/jfyttYrk5P https://t.co/GGvuyW2Z9C,Wed Jun 29 10:04:24 +0000 2016,748094760871567361,744837291013705728,,3,40,0,0,0,cure
983,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/MF6MR0sNt0 https://t.co/nObAuWJsxt,Wed Jun 29 10:04:24 +0000 2016,748094761026748418,745169345857257476,,57,76,0,0,0,cure
984,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/SwlrJH9yTY https://t.co/8lXuYyqF9H,Wed Jun 29 10:04:25 +0000 2016,748094762817773568,744971740107915265,,9,27,0,0,0,cure
985,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/bsjSrB6Gks https://t.co/35SZcWdGnM,Wed Jun 29 10:04:25 +0000 2016,748094763421700096,744833315199455232,,11,36,0,0,0,cure
986,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/R34o67Ry8F https://t.co/YcPtPJxeTk,Wed Jun 29 10:04:25 +0000 2016,748094766215094273,745172788193824768,,13,37,0,0,0,cure
987,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/ty52eX9kQf https://t.co/sBQJ7B6Yyl,Wed Jun 29 10:04:26 +0000 2016,748094770103234561,745177377991319552,,13,27,0,0,0,cure
