,text,created_at,id_str,user_id,user_location,user_followers_count,user_friends_count,user_favourites_count,retweet_count,favorite_count,label
1036,#Reuters #Lies &amp; #Deception (fucking British news cunts) : Funding to fight Zika virus faces uphill battle in U.S. … https://t.co/y6FqijzC3T,Mon Jun 27 21:00:27 +0000 2016,747535086329995264,3289347854,"Seattle, Washington",5923,2,131,0,0,prevention
1037,RT @victoriaespinel: .@Microsoft is testing a new mosquito trap to fight Zika https://t.co/FHfJZU9jX0 via @CNNMoney,Mon Jun 27 21:00:36 +0000 2016,747535121478201344,48666719,São Paulo e Poltrona 3D da TAM,47307,382,357,0,0,prevention
1038,Funding to fight Zika virus faces uphill battle in U.S. Senate https://t.co/IoudHr19hK #navishealth,Mon Jun 27 21:01:08 +0000 2016,747535257017028608,932646565,,308,1255,1,0,0,prevention
1039,Funding to fight Zika virus faces uphill battle in U.S. Senate https://t.co/yjLf1v1ziR,Mon Jun 27 21:01:16 +0000 2016,747535288784814080,21428264,Sunny South florida ,73891,5474,180,0,0,prevention
1040,Funding to fight Zika virus faces uphill battle in US Senate https://t.co/U1VrJix1An,Mon Jun 27 21:01:35 +0000 2016,747535370942820352,2572570790,,700,688,0,0,0,prevention
1041,Funding to fight Zika virus faces uphill battle in U.S. Senate https://t.co/UaqFAxp6Xo,Mon Jun 27 21:01:45 +0000 2016,747535413657636867,56205676,Medowbrook Ca,14,39,0,0,0,prevention
1042,Zika is public health emergency. This isn't time to play politics. Congress must quickly pass bill to fight virus https://t.co/nAad1sPGx6,Mon Jun 27 21:01:53 +0000 2016,747535444863246336,224285242,Colorado,27321,88,16,0,0,prevention
1043,Funding to fight Zika virus faces uphill battle in U.S. Senate https://t.co/0R625fszvO,Mon Jun 27 21:01:57 +0000 2016,747535463485939712,2526517351,,775,422,15,0,0,prevention
1044,Funding to fight Zika virus faces uphill battle in U.S. Senate https://t.co/24Mrukwf8L,Mon Jun 27 21:02:20 +0000 2016,747535557425782784,2564829338,,20,47,19,0,0,prevention
1045,Funding to fight Zika virus faces uphill battle in US Senate https://t.co/8qGtT6JKKc,Mon Jun 27 21:02:24 +0000 2016,747535576769904642,3171718974,,77,46,1,0,0,prevention
1046,Funding to fight Zika virus faces uphill battle in US Senate - https://t.co/bopQqGA1AY #ebola,Mon Jun 27 21:02:29 +0000 2016,747535597070356480,2816621607,"Arlington, Virginia, U.S.",380,973,2405,0,0,prevention
1047,https://t.co/aYO2p6laBi Funding to fight Zika virus faces uphill battle in U.S. Senate https://t.co/DYpCgGi2Ag,Mon Jun 27 21:02:54 +0000 2016,747535702871662592,3434587234,on the local roads ,1110,640,2,0,0,prevention
1048,Keep fighting the good fight! Americans are sick of those Zika extremists killing our children. https://t.co/Beuqu2CYUa,Mon Jun 27 21:03:05 +0000 2016,747535745938690049,747449690275229697,Heaven,0,5,0,0,0,prevention
1049,Funding to fight Zika virus faces uphill battle in U.S. Senate https://t.co/gccfnbVLns,Mon Jun 27 21:03:10 +0000 2016,747535768621572097,368215075,Athens - Nicosia,1159,140,4,0,0,prevention
1050,Funding to fight Zika virus faces uphill battle in US Senate https://t.co/NUdw5Qxm4v,Mon Jun 27 21:03:11 +0000 2016,747535773407150080,1364013439,Singapore,619,284,1,0,0,prevention
1051,"RT @CNNMoney: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/yQvMIbart5 https://t.co/O…",Mon Jun 27 21:03:28 +0000 2016,747535844009992192,723659846,Puerto Rico,1564,5001,4336,0,0,prevention
1052,Funding to fight Zika virus fa... https://t.co/eMo8af31t3,Mon Jun 27 21:03:32 +0000 2016,747535861458178048,41466185,,130,60,12,0,0,prevention
1053,#HealthNews Funding to fight Zika virus faces uphill battle in U.S. Senate https://t.co/Ta9yOpN6pF,Mon Jun 27 21:03:39 +0000 2016,747535891749572609,225652009,New York City,6516,5778,99,0,0,prevention
1054,Funding to fight Zika virus faces uphill battle in U.S. Senate,Mon Jun 27 21:03:45 +0000 2016,747535914243620864,1282739887,,1234,1567,0,0,0,prevention
1055,@PPFA @SenateMajLdr Even though that money could ONLY be used for Zika prevention and treatment,Mon Jun 27 21:04:20 +0000 2016,747536061065203716,1579401600,,216,610,3219,0,0,prevention
1056,"Funding to fight Zika virus faces uphill battle in U.S. Senate
https://t.co/9w8f7jAE7v",Mon Jun 27 21:04:36 +0000 2016,747536128601894912,1468158638,Pretoria,214,431,0,0,0,prevention
1057,#navishealth: Funding to fight Zika virus faces uphill battle in U.S. Senate  https://t.co/h8E4pYfyEZ,Mon Jun 27 21:04:59 +0000 2016,747536226148810753,4871353966,earth,5631,1899,881,0,0,prevention
1058,#teamfollowback Funding to fight Zika virus faces uphill battle in U.S. Senate https://t.co/1mw82IGbq8 #monsterfollow,Mon Jun 27 21:05:13 +0000 2016,747536283149340672,1067441748,Indonesia,2030,3,32,0,0,prevention
1059,Funding to fight Zika virus faces uphill battle in US Senate - Reuters https://t.co/LLYEADuH9b,Mon Jun 27 21:05:15 +0000 2016,747536291118473216,579957960,California,4097,4080,0,0,0,prevention
1060,RT @Zika_News: #navishealth: Funding to fight Zika virus faces uphill battle in U.S. Senate  https://t.co/h8E4pYfyEZ,Mon Jun 27 21:05:47 +0000 2016,747536425516736512,267139027,,1019,2852,1768,0,0,prevention
1061,#Reuterspolitics Funding to fight Zika virus faces uphill battle in U.S. Senate https://t.co/Lgi8MMEoTk #usa #news,Mon Jun 27 21:05:49 +0000 2016,747536433787842560,2645258028,United Kingdom,85,3,1,0,0,prevention
1062,".@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/HltDfPkN7p $MSFT https://t.co/EKjhqJVl09",Mon Jun 27 21:06:01 +0000 2016,747536485440757760,42703075,"NYC, SF",339426,370,125,0,0,prevention
1063,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/kQxrJ8rHEs https:…,Mon Jun 27 21:06:09 +0000 2016,747536517736849409,60403583,,8558,9366,73083,0,0,prevention
1064,Funding to fight Zika virus faces uphill battle in U.S. Senate,Mon Jun 27 21:06:23 +0000 2016,747536578327740416,4206954792,"Napa, CA",2909,41,20,0,0,prevention
1065,".@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/UoNuXY4GhI $MSFT https://t.co/rnSylHn2Ju",Mon Jun 27 21:06:24 +0000 2016,747536582224257024,706687183650844672,,778,743,751,0,0,prevention
1066,"RT @cnntech: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/HltDfPkN7p $MSFT https://t…",Mon Jun 27 21:06:31 +0000 2016,747536610439348224,3419779977,"London, England",11202,9089,20,0,0,prevention
1067,RT @SecBurwell: Play your part to protect yourself and others from #Zika this summer. https://t.co/JbTghuUSBC #mondaymotivation https://t.c…,Mon Jun 27 21:06:32 +0000 2016,747536614805614593,1482825534,"Guaynabo PR, USA",1446,4996,11825,0,0,prevention
1068,RT @Zika_News: #navishealth: Funding to fight Zika virus faces uphill battle in U.S. Senate  https://t.co/h8E4pYfyEZ,Mon Jun 27 21:06:38 +0000 2016,747536640252358660,2725326229,Los Angeles California,955,1154,10397,0,0,prevention
1069,Funding to fight Zika virus faces uphill battle in US Senate https://t.co/wbp7Kcd8Lz,Mon Jun 27 21:06:52 +0000 2016,747536697999622145,2484615926,,184,37,2,0,0,prevention
1070,#Zika: Mosquito Control Awareness Week: Say Goodbye to Mosquitoes at Home #DYK https://t.co/sSzCTQs4AY,Mon Jun 27 21:07:01 +0000 2016,747536737178652673,4871353966,earth,5631,1899,881,0,0,prevention
1071,Funding to fight Zika virus faces uphill battle in U.S. Senate https://t.co/N040IKcByI,Mon Jun 27 21:07:02 +0000 2016,747536740206862338,201024231,United States,2428,3001,16,0,0,prevention
1072,"RT @cnntech: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/HltDfPkN7p $MSFT https://t…",Mon Jun 27 21:07:31 +0000 2016,747536863955562497,213455978,El Salvador,80,137,336,0,0,prevention
1073,"RT @cnntech: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/HltDfPkN7p $MSFT https://t…",Mon Jun 27 21:07:32 +0000 2016,747536867172683777,22505608,"Toronto, ON Canada",11709,8092,271,0,0,prevention
1074,Funding to fight Zika virus faces uphill battle in U.S. Senate WASHINGTON (Reuters) - Funding to battle the Zika v… https://t.co/XlHPRg68pH,Mon Jun 27 21:07:44 +0000 2016,747536918573899776,1245364664,,1625,0,0,0,0,prevention
1075,https://t.co/30ERugo8WO Funding to fight Zika virus faces uphill battle in U.S. Senate #allPolitics,Mon Jun 27 21:07:51 +0000 2016,747536948055674880,2798515960,,332,39,0,0,0,prevention
1076,The CDC responded to my Zika tweet. Yall go to Rio if yall want to. Talkn bout the only prevention is not to get bit by mosquitoes.,Mon Jun 27 21:08:22 +0000 2016,747537076787126272,75369797,"Irving, TX (DFW)",359,364,5086,0,0,prevention
1077,RT @SecBurwell: Play your part to protect yourself and others from #Zika this summer. https://t.co/JbTghuUSBC #mondaymotivation https://t.c…,Mon Jun 27 21:08:39 +0000 2016,747537149713481729,2936541286,"Washington, DC / Global",1824,1976,1997,0,0,prevention
1078,"WASHINGTON (Reuters) - Funding to battle the Zika virus faces a struggle in the U.S. Senate this week, with Democr… https://t.co/IpOfpm9dGI",Mon Jun 27 21:08:44 +0000 2016,747537171578494978,4006188553,"Denver, CO",13,12,46,0,0,prevention
1079,Funding to fight Zika virus faces uphill battle in U.S. Senate https://t.co/2UEG9Jq3fF,Mon Jun 27 21:08:45 +0000 2016,747537173390434305,2993356394,,1530,1591,0,0,0,prevention
1080,Funding to fight Zika virus faces uphill battle in U.S. Senate,Mon Jun 27 21:08:50 +0000 2016,747537195607670784,2148420649,,779,533,0,0,0,prevention
1081,"RT @cnntech: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/HltDfPkN7p $MSFT https://t…",Mon Jun 27 21:09:05 +0000 2016,747537259684052992,276943235,Leeds England UK,1123,2000,56359,0,0,prevention
1082,RT @SecBurwell: Play your part to protect yourself and others from #Zika this summer. https://t.co/JbTghuUSBC #mondaymotivation https://t.c…,Mon Jun 27 21:09:22 +0000 2016,747537329569464320,724377015118389248,Any where,66,304,188,0,0,prevention
1083,"RT @cnntech: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/HltDfPkN7p $MSFT https://t…",Mon Jun 27 21:09:28 +0000 2016,747537354450141184,261323350,"Pakistan, Peshawar ",351,500,10933,0,0,prevention
1084,".Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/NLJLWzalBa $MSF… https://t.co/oChF9pkMVt",Mon Jun 27 21:09:47 +0000 2016,747537434557169664,2806143919,,190,117,414,0,0,prevention
1085,ChannelNewsAsia: Funding to fight Zika virus faces uphill battle in US Senate https://t.co/93HdQTGavH,Mon Jun 27 21:09:53 +0000 2016,747537457500065792,4292247561,,1438,3128,88,0,0,prevention
1086,Funding to fight Zika virus faces uphill battle in U.S. Senate https://t.co/iIRTiKS7Ia,Mon Jun 27 21:09:53 +0000 2016,747537460742225920,923450550,,84,104,1,0,0,prevention
1087,"RT @cnntech: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/HltDfPkN7p $MSFT https://t…",Mon Jun 27 21:09:58 +0000 2016,747537481432764416,150428422,127.0.0.1,893,2582,55273,0,0,prevention
1088,Funding to fight Zika virus faces uphill battle in US Senate https://t.co/NdZmLbfo6C,Mon Jun 27 21:10:09 +0000 2016,747537525846183937,312430861,,285,3,0,0,0,prevention
1089,https://t.co/CKbOFHOEqB Funding to fight Zika virus faces uphill battle in U.S. Senate #DietBuzzApp,Mon Jun 27 21:10:12 +0000 2016,747537536898203648,2844768576,,13,40,0,0,0,prevention
1090,"NYT: https://t.co/L8SM9rNNjb ""Funding to Fight Zika Virus Faces Uphill Battle in U.S. Senate"" Funding to battle the Zika virus faces a str…",Mon Jun 27 21:10:13 +0000 2016,747537544519258116,2704876344,,2953,4,3,0,0,prevention
1091,"RT @cnntech: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/HltDfPkN7p $MSFT https://t…",Mon Jun 27 21:10:25 +0000 2016,747537593974296576,4881345807,Nigeria,239,166,4,0,0,prevention
1092,"RT @cnntech: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/HltDfPkN7p $MSFT https://t…",Mon Jun 27 21:10:41 +0000 2016,747537661859074049,24168889,Cologne,1115,1372,3814,0,0,prevention
1093,"RT @cnntech: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/HltDfPkN7p $MSFT https://t…",Mon Jun 27 21:11:55 +0000 2016,747537972531101697,535599950,,618,1189,162,0,0,prevention
1094,[Reuters HealthNews] Funding to fight Zika virus faces uphill battle in U.S. Senate: WASHINGTON (Reuters) - F... https://t.co/BIWcrQySya,Mon Jun 27 21:12:22 +0000 2016,747538085877977089,2210194536,ｱﾆﾒﾘｶ合奏国✿北櫻綿都紫野尽未来際御苑,1548,2944,15030,0,0,prevention
1095,"One of my FAVORITE clients, @kinsa, is helping @TeamUSA combat Zika https://t.co/P4y7ie5psN via @SInow - Check it out!",Mon Jun 27 21:12:33 +0000 2016,747538128605351941,283363982,San Francisco,404,455,543,0,0,prevention
1096,"RT @cnntech: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/HltDfPkN7p $MSFT https://t…",Mon Jun 27 21:12:48 +0000 2016,747538195076780035,267698050,,1137,1267,136,0,0,prevention
1097,RT @SecBurwell: Play your part to protect yourself and others from #Zika this summer. https://t.co/JbTghuUSBC #mondaymotivation https://t.c…,Mon Jun 27 21:13:28 +0000 2016,747538361607413764,702589318221717504,,48,49,158,0,0,prevention
1098,"RT @cnntech: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/HltDfPkN7p $MSFT https://t…",Mon Jun 27 21:13:41 +0000 2016,747538414321307648,801698222,"Edmonton, AB, Canada",2362,2012,190700,0,0,prevention
1099,"""Funding to Fight Zika Virus Faces Uphill Battle in U.S. Senate"" by REUTERS via NYT https://t.co/Zav3Qj66ZU",Mon Jun 27 21:13:47 +0000 2016,747538440275767296,2896146639,Washington,67,39,0,0,0,prevention
1100,Funding to fight Zika virus faces uphill battle in U.S. Senate,Mon Jun 27 21:15:05 +0000 2016,747538769264447490,722450081429872640,"San Antonio, TX",36,30,47,0,0,prevention
1101,"HHS Awards more than $742,000 to Health Centers in American Samoa and the Virgin Islands to Fight Zika https://t.co/nnFaubHLUS",Mon Jun 27 21:15:25 +0000 2016,747538849744617472,45933579,,2,21,0,0,0,prevention
1102,"Microsoft is testing a new mosquito trap to fight Zika https://t.co/VrB4Vmup1j

This takes IoT to a new level!",Mon Jun 27 21:15:25 +0000 2016,747538853490266112,29094631,Baltimore MD,13802,163,327,0,0,prevention
1103,Funding to fight Zika virus faces uphill battle in U.S. Senate https://t.co/DXfAiWrKQH,Mon Jun 27 21:15:31 +0000 2016,747538877854978048,3951490996,,125,87,0,0,0,prevention
1104,The Senate is struggling to pass bills to battle Zika and aid Puerto Rico https://t.co/EyyaUGvPqa https://t.co/FvsWesVaID,Mon Jun 27 21:16:13 +0000 2016,747539052824502272,35773039,"Washington, D.C.",1285374,1023,673,0,0,prevention
1105,"RT @cnntech: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/HltDfPkN7p $MSFT https://t…",Mon Jun 27 21:16:17 +0000 2016,747539069408788480,625433057,Somewhere,260,121,11,0,0,prevention
1106,"RT @cnntech: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/HltDfPkN7p $MSFT https://t…",Mon Jun 27 21:16:47 +0000 2016,747539197259485184,725451663188742145,"San Francisco, CA",92,262,100,0,0,prevention
1107,Funding to fight Zika virus faces uphill battle in U.S. Senate https://t.co/eOUDbl8IDp,Mon Jun 27 21:17:03 +0000 2016,747539261319176194,1643374520,,124,56,0,0,0,prevention
1108,"RT @cnntech: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/HltDfPkN7p $MSFT https://t…",Mon Jun 27 21:17:05 +0000 2016,747539270726881280,739634800185643008,"Vallejo, CA",97,121,116,0,0,prevention
1109,RT @TheAtlantic: The Senate is struggling to pass bills to battle Zika and aid Puerto Rico https://t.co/EyyaUGvPqa https://t.co/FvsWesVaID,Mon Jun 27 21:17:18 +0000 2016,747539325164851200,4777757559,"مدينة الملك عبدالله الاقتصادية, مكة المكرمة",571,615,226,0,0,prevention
1110,RT @TheAtlantic: The Senate is struggling to pass bills to battle Zika and aid Puerto Rico https://t.co/EyyaUGvPqa https://t.co/FvsWesVaID,Mon Jun 27 21:17:31 +0000 2016,747539379216781313,725685077552803842,,324,681,3,0,0,prevention
1111,RT @TheAtlantic: The Senate is struggling to pass bills to battle Zika and aid Puerto Rico https://t.co/EyyaUGvPqa https://t.co/FvsWesVaID,Mon Jun 27 21:17:45 +0000 2016,747539438700535808,3222096079,indonesia,1565,5001,93,0,0,prevention
1112,RT @Fact: The Zika virus is quickly spreading - be aware of these 9 signs and symptoms https://t.co/CAKCtEaZLT,Mon Jun 27 21:18:03 +0000 2016,747539516118941697,2991639304,,42,67,1,0,0,prevention
1113,RT @kwren88: How scientific collections might help fight disease #zika #ebola @NMNH https://t.co/iJffvrYcaC via @SmithsonianMag,Mon Jun 27 21:18:13 +0000 2016,747539558393274369,1599384764,"Fairbanks, Alaska",123,51,146,0,0,prevention
1114,"RT @cnntech: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/HltDfPkN7p $MSFT https://t…",Mon Jun 27 21:18:24 +0000 2016,747539603696029698,51964533,On a hot tin roof,561,454,1852,0,0,prevention
1115,"RT @cnntech: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/HltDfPkN7p $MSFT https://t…",Mon Jun 27 21:18:34 +0000 2016,747539642589786112,3807136546,,226,1787,343,0,0,prevention
1116,"RT @cnntech: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/HltDfPkN7p $MSFT https://t…",Mon Jun 27 21:18:39 +0000 2016,747539664156954624,729069704992665600,,378,524,1020,0,0,prevention
